"Receipt_ID","Purchase_date","Store_Name","City","State","Region","Customer_Segment","Category","sub_category","Quantity","Unit_Price","Sales","Discount","Profit","Payment_Method"
"TXN-00001119","2024-08-28","ShopEase","Atlanta","Georgia","South","Corporate","Clothing","Women",9,4.08,34.88,0.05,6.91,"Cash"
"TXN-00003297","2025-02-02","Metro Store","Spokane","Washington","West","Corporate","Groceries","Fruits",5,412.78,2063.9,0.0,376.11,"Credit Card"
"TXN-00003248","2025-01-30","ShopEase","Pittsburgh","Pennsylvania","East","Home Office","Groceries","Snacks",1,288.95,231.16,0.2,61.67,"Credit Card"
"TXN-00001376","2024-09-18","QuickBuy","Dallas","Texas","Central","Corporate","Electronics","Accessories",4,534.35,2030.53,0.05,396.01,"Bank Transfer"
"TXN-00003031","2025-01-14","ValueHub","New York City","New York","East","Consumer","Clothing","Kids",8,597.28,4061.5,0.15,440.23,"Cash"
"TXN-00000318","2024-07-01","QuickBuy","Orlando","Florida","South","Home Office","Groceries","Vegetables",9,41.54,336.47,0.1,36.43,"Online Payment"
"TXN-00003352","2025-02-06","ValueHub","Reno","Nevada","West","Consumer","Clothing","Women",9,452.28,4070.52,0.0,1201.98,"Cash"
"TXN-00000051","2024-06-12","ShopEase","Spokane","Washington","West","Corporate","Electronics","Accessories",6,608.81,3652.86,0.0,705.46,"Credit Card"
"TXN-00001220","2024-09-05","Metro Store","Pittsburgh","Pennsylvania","East","Home Office","Electronics","Appliances",2,407.59,774.42,0.05,228.39,"Online Payment"
"TXN-00001907","2024-10-24","ShopEase","Spokane","Washington","West","Corporate","Home & Kitchen","Decor",7,458.63,3049.89,0.05,519.35,"Bank Transfer"
"TXN-00003536","2025-02-20","Urban Mart","Raleigh","North Carolina","South","Consumer","Electronics","Appliances",4,448.32,1703.62,0.05,371.38,"Online Payment"
"TXN-00000546","2024-07-17","Metro Store","Grand Rapids","Michigan","Central","Consumer","Electronics","Phones",2,459.21,734.74,0.2,183.31,"Online Payment"
"TXN-00004241","2025-04-16","ValueHub","Las Vegas","Nevada","West","Corporate","Electronics","Appliances",4,93.35,354.73,0.05,104.55,"Cash"
"TXN-00000109","2024-06-16","Urban Mart","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Decor",2,191.69,383.38,0.0,62.69,"Cash"
"TXN-00001893","2024-10-23","Urban Mart","Reno","Nevada","West","Corporate","Clothing","Men",8,527.05,3794.76,0.1,1121.31,"Credit Card"
"TXN-00004474","2025-05-04","Metro Store","Buffalo","New York","East","Corporate","Clothing","Women",6,598.36,2872.13,0.2,851.1,"Bank Transfer"
"TXN-00003886","2025-03-20","ShopEase","Seattle","Washington","West","Consumer","Clothing","Kids",5,38.24,172.08,0.1,40.16,"Cash"
"TXN-00004687","2025-05-17","Urban Mart","Springfield","Illinois","Central","Corporate","Home & Kitchen","Furniture",1,605.07,484.06,0.2,136.85,"Bank Transfer"
"TXN-00004103","2025-04-06","ShopEase","Grand Rapids","Michigan","Central","Home Office","Electronics","Accessories",6,488.72,2785.7,0.05,722.44,"Cash"
"TXN-00001528","2024-09-29","ShopEase","Las Vegas","Nevada","West","Consumer","Electronics","Appliances",5,293.2,1466.0,0.0,372.45,"Bank Transfer"
"TXN-00001474","2024-09-24","ShopEase","Grand Rapids","Michigan","Central","Consumer","Electronics","Accessories",5,654.07,2779.8,0.15,692.96,"Online Payment"
"TXN-00004797","2025-05-25","QuickBuy","Los Angeles","California","West","Consumer","Groceries","Snacks",6,377.71,1926.32,0.15,431.45,"Cash"
"TXN-00004916","2025-06-02","QuickBuy","Chicago","Illinois","Central","Home Office","Clothing","Men",1,681.42,681.42,0.0,106.91,"Credit Card"
"TXN-00000442","2024-07-10","ShopEase","Charlotte","North Carolina","South","Corporate","Clothing","Men",5,387.53,1550.12,0.2,197.36,"Cash"
"TXN-00001829","2024-10-18","ValueHub","Philadelphia","Pennsylvania","East","Home Office","Groceries","Vegetables",4,591.89,2367.56,0.0,591.33,"Bank Transfer"
"TXN-00004748","2025-05-21","ShopEase","Dallas","Texas","Central","Home Office","Clothing","Kids",5,563.35,2394.24,0.15,481.59,"Online Payment"
"TXN-00001120","2024-08-28","ShopEase","Grand Rapids","Michigan","Central","Corporate","Clothing","Kids",8,205.98,1647.84,0.0,372.49,"Bank Transfer"
"TXN-00000139","2024-06-18","ShopEase","Houston","Texas","Central","Corporate","Clothing","Kids",2,635.09,1206.67,0.05,168.17,"Cash"
"TXN-00004006","2025-03-29","ShopEase","Boston","Massachusetts","East","Corporate","Home & Kitchen","Utensils",4,420.75,1430.55,0.15,268.1,"Cash"
"TXN-00004759","2025-05-22","Metro Store","Worcester","Massachusetts","East","Home Office","Clothing","Women",6,237.15,1422.9,0.0,348.76,"Cash"
"TXN-00002194","2024-11-16","ValueHub","Reno","Nevada","West","Corporate","Home & Kitchen","Decor",5,487.49,2071.83,0.15,562.46,"Credit Card"
"TXN-00002597","2024-12-15","Metro Store","Charlotte","North Carolina","South","Corporate","Home & Kitchen","Furniture",3,728.91,2186.73,0.0,414.67,"Bank Transfer"
"TXN-00001797","2024-10-16","ShopEase","Miami","Florida","South","Consumer","Groceries","Vegetables",4,604.98,2419.92,0.0,720.1,"Bank Transfer"
"TXN-00003321","2025-02-04","QuickBuy","Worcester","Massachusetts","East","Home Office","Electronics","Phones",8,156.15,1061.82,0.15,181.32,"Bank Transfer"
"TXN-00001171","2024-09-01","QuickBuy","Boston","Massachusetts","East","Home Office","Electronics","Phones",7,608.18,4044.4,0.05,482.3,"Cash"
"TXN-00004168","2025-04-11","ValueHub","Philadelphia","Pennsylvania","East","Consumer","Home & Kitchen","Utensils",3,346.99,936.87,0.1,280.33,"Credit Card"
"TXN-00004440","2025-05-01","QuickBuy","San Francisco","California","West","Corporate","Clothing","Kids",8,467.25,3738.0,0.0,809.38,"Online Payment"
"TXN-00003418","2025-02-11","Metro Store","Miami","Florida","South","Consumer","Electronics","Appliances",4,336.93,1280.33,0.05,377.85,"Cash"
"TXN-00001410","2024-09-20","Metro Store","Worcester","Massachusetts","East","Corporate","Home & Kitchen","Decor",7,312.39,1968.06,0.1,459.4,"Cash"
"TXN-00002612","2024-12-16","QuickBuy","Seattle","Washington","West","Consumer","Groceries","Fruits",4,556.03,2112.91,0.05,336.15,"Bank Transfer"
"TXN-00001172","2024-09-01","ValueHub","Seattle","Washington","West","Corporate","Electronics","Appliances",2,867.87,1562.17,0.1,451.79,"Cash"
"TXN-00001461","2024-09-23","QuickBuy","Philadelphia","Pennsylvania","East","Corporate","Groceries","Snacks",4,321.42,1157.11,0.1,312.29,"Credit Card"
"TXN-00001830","2024-10-18","Urban Mart","Los Angeles","California","West","Corporate","Clothing","Women",8,303.75,2430.0,0.0,397.45,"Cash"
"TXN-00001293","2024-09-12","Metro Store","Savannah","Georgia","South","Consumer","Groceries","Fruits",4,411.03,1644.12,0.0,427.08,"Cash"
"TXN-00001235","2024-09-07","ShopEase","Charlotte","North Carolina","South","Home Office","Home & Kitchen","Decor",5,102.62,436.14,0.15,84.18,"Cash"
"TXN-00001121","2024-08-28","Metro Store","Atlanta","Georgia","South","Consumer","Groceries","Dairy",8,465.65,3725.2,0.0,899.77,"Bank Transfer"
"TXN-00001751","2024-10-13","QuickBuy","Houston","Texas","Central","Corporate","Clothing","Men",4,666.98,2401.13,0.1,628.88,"Online Payment"
"TXN-00003353","2025-02-06","Urban Mart","New York City","New York","East","Home Office","Electronics","Accessories",3,552.79,1492.53,0.1,438.06,"Bank Transfer"
"TXN-00001294","2024-09-12","Urban Mart","Boston","Massachusetts","East","Consumer","Clothing","Women",7,215.6,1509.2,0.0,263.63,"Bank Transfer"
"TXN-00004409","2025-04-29","ShopEase","Houston","Texas","Central","Corporate","Clothing","Women",6,613.34,3680.04,0.0,920.36,"Cash"
"TXN-00000036","2024-06-11","QuickBuy","Spokane","Washington","West","Corporate","Home & Kitchen","Decor",5,660.55,2642.2,0.2,649.82,"Credit Card"
"TXN-00001761","2024-10-14","QuickBuy","Springfield","Illinois","Central","Corporate","Groceries","Snacks",5,335.02,1675.1,0.0,426.48,"Cash"
"TXN-00003072","2025-01-17","Urban Mart","Charlotte","North Carolina","South","Corporate","Groceries","Dairy",4,669.26,2677.04,0.0,421.1,"Cash"
"TXN-00004640","2025-05-14","ValueHub","Los Angeles","California","West","Home Office","Clothing","Men",5,548.13,2192.52,0.2,312.95,"Online Payment"
"TXN-00000023","2024-06-10","Metro Store","Pittsburgh","Pennsylvania","East","Corporate","Home & Kitchen","Furniture",8,695.77,4452.93,0.2,531.69,"Online Payment"
"TXN-00003201","2025-01-26","ShopEase","Worcester","Massachusetts","East","Consumer","Groceries","Dairy",5,336.94,1432.0,0.15,400.21,"Online Payment"
"TXN-00000465","2024-07-12","QuickBuy","Boston","Massachusetts","East","Corporate","Home & Kitchen","Utensils",5,328.48,1396.04,0.15,184.42,"Bank Transfer"
"TXN-00004611","2025-05-12","QuickBuy","Orlando","Florida","South","Corporate","Electronics","Phones",6,905.87,4619.94,0.15,1098.61,"Bank Transfer"
"TXN-00002747","2024-12-25","ValueHub","New York City","New York","East","Home Office","Home & Kitchen","Utensils",7,496.32,3474.24,0.0,366.42,"Online Payment"
"TXN-00003787","2025-03-12","ShopEase","Dallas","Texas","Central","Home Office","Electronics","Phones",2,995.97,1593.55,0.2,270.66,"Bank Transfer"
"TXN-00002765","2024-12-26","Metro Store","Springfield","Illinois","Central","Corporate","Home & Kitchen","Utensils",5,231.0,1097.25,0.05,323.46,"Credit Card"
"TXN-00000939","2024-08-15","Urban Mart","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Utensils",4,954.42,3435.91,0.1,441.14,"Cash"
"TXN-00004641","2025-05-14","ShopEase","Grand Rapids","Michigan","Central","Home Office","Clothing","Men",8,611.12,4888.96,0.0,1219.13,"Bank Transfer"
"TXN-00003397","2025-02-09","QuickBuy","Miami","Florida","South","Corporate","Home & Kitchen","Utensils",6,417.91,2256.71,0.1,578.75,"Bank Transfer"
"TXN-00002613","2024-12-16","ValueHub","Chicago","Illinois","Central","Consumer","Clothing","Women",5,576.03,2592.13,0.1,775.06,"Online Payment"
"TXN-00000522","2024-07-16","Metro Store","Charlotte","North Carolina","South","Home Office","Clothing","Men",6,680.99,3881.64,0.05,1072.17,"Cash"
"TXN-00000737","2024-08-02","Metro Store","Atlanta","Georgia","South","Corporate","Groceries","Vegetables",7,474.15,2655.24,0.2,697.86,"Credit Card"
"TXN-00004760","2025-05-22","Urban Mart","Atlanta","Georgia","South","Corporate","Groceries","Snacks",3,731.52,1755.65,0.2,216.62,"Bank Transfer"
"TXN-00000971","2024-08-17","ShopEase","Seattle","Washington","West","Home Office","Groceries","Dairy",6,352.45,2114.7,0.0,362.23,"Online Payment"
"TXN-00002570","2024-12-13","ShopEase","New York City","New York","East","Corporate","Groceries","Dairy",6,198.95,1193.7,0.0,315.59,"Online Payment"
"TXN-00002169","2024-11-14","Metro Store","Boston","Massachusetts","East","Consumer","Clothing","Women",6,468.46,2810.76,0.0,753.4,"Credit Card"
"TXN-00001550","2024-10-01","QuickBuy","Springfield","Illinois","Central","Home Office","Home & Kitchen","Furniture",5,617.08,2931.13,0.05,543.37,"Credit Card"
"TXN-00002648","2024-12-19","ValueHub","Grand Rapids","Michigan","Central","Corporate","Clothing","Women",8,996.24,6375.94,0.2,916.07,"Bank Transfer"
"TXN-00001930","2024-10-26","ShopEase","Miami","Florida","South","Corporate","Clothing","Men",4,819.26,2621.63,0.2,781.7,"Online Payment"
"TXN-00002777","2024-12-27","Metro Store","Philadelphia","Pennsylvania","East","Corporate","Clothing","Kids",2,421.61,674.58,0.2,188.84,"Credit Card"
"TXN-00002108","2024-11-09","Metro Store","Reno","Nevada","West","Home Office","Groceries","Vegetables",9,364.14,2785.67,0.15,315.23,"Online Payment"
"TXN-00002976","2025-01-10","QuickBuy","Savannah","Georgia","South","Home Office","Home & Kitchen","Utensils",3,371.7,947.83,0.15,198.86,"Bank Transfer"
"TXN-00004626","2025-05-13","Metro Store","Springfield","Illinois","Central","Home Office","Home & Kitchen","Furniture",6,708.38,3825.25,0.1,440.3,"Bank Transfer"
"TXN-00003550","2025-02-21","ValueHub","Las Vegas","Nevada","West","Corporate","Home & Kitchen","Furniture",7,500.39,3502.73,0.0,821.45,"Cash"
"TXN-00002571","2024-12-13","Urban Mart","Seattle","Washington","West","Home Office","Home & Kitchen","Decor",1,302.05,302.05,0.0,69.96,"Credit Card"
"TXN-00001839","2024-10-19","Urban Mart","Las Vegas","Nevada","West","Corporate","Groceries","Snacks",5,442.42,2101.5,0.05,595.42,"Bank Transfer"
"TXN-00004498","2025-05-05","QuickBuy","Spokane","Washington","West","Corporate","Clothing","Kids",4,923.22,3692.88,0.0,741.04,"Bank Transfer"
"TXN-00001039","2024-08-22","Urban Mart","Boston","Massachusetts","East","Consumer","Electronics","Phones",3,572.46,1459.77,0.15,279.27,"Cash"
"TXN-00002154","2024-11-13","Metro Store","San Francisco","California","West","Consumer","Clothing","Men",7,323.74,2152.87,0.05,639.21,"Online Payment"
"TXN-00003581","2025-02-23","Metro Store","Chicago","Illinois","Central","Home Office","Home & Kitchen","Utensils",1,410.6,369.54,0.1,69.14,"Bank Transfer"
"TXN-00001970","2024-10-29","Urban Mart","Orlando","Florida","South","Corporate","Clothing","Men",3,452.08,1220.62,0.1,201.38,"Online Payment"
"TXN-00003488","2025-02-17","Metro Store","Dallas","Texas","Central","Consumer","Groceries","Vegetables",1,171.03,162.48,0.05,36.11,"Cash"
"TXN-00000562","2024-07-18","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Decor",7,153.38,858.93,0.2,211.65,"Credit Card"
"TXN-00003906","2025-03-21","ValueHub","Los Angeles","California","West","Consumer","Electronics","Accessories",2,545.17,981.31,0.1,131.94,"Credit Card"
"TXN-00000506","2024-07-15","ShopEase","Los Angeles","California","West","Corporate","Groceries","Vegetables",3,543.12,1466.42,0.1,276.03,"Bank Transfer"
"TXN-00000077","2024-06-14","Urban Mart","Detroit","Michigan","Central","Corporate","Electronics","Accessories",4,158.33,538.32,0.15,114.04,"Credit Card"
"TXN-00002901","2025-01-05","Metro Store","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Utensils",3,612.1,1560.86,0.15,171.72,"Bank Transfer"
"TXN-00000122","2024-06-17","Metro Store","Orlando","Florida","South","Consumer","Groceries","Fruits",2,241.51,386.42,0.2,115.74,"Cash"
"TXN-00002246","2024-11-20","Urban Mart","Seattle","Washington","West","Corporate","Home & Kitchen","Decor",5,527.58,2506.0,0.05,338.75,"Bank Transfer"
"TXN-00004312","2025-04-21","Urban Mart","Springfield","Illinois","Central","Corporate","Clothing","Men",2,672.26,1344.52,0.0,170.57,"Bank Transfer"
"TXN-00004441","2025-05-01","QuickBuy","Orlando","Florida","South","Consumer","Clothing","Kids",4,768.39,2458.85,0.2,670.05,"Bank Transfer"
"TXN-00003810","2025-03-14","ValueHub","Grand Rapids","Michigan","Central","Consumer","Clothing","Men",5,617.24,3086.2,0.0,866.44,"Online Payment"
"TXN-00001880","2024-10-22","ShopEase","Dallas","Texas","Central","Corporate","Clothing","Men",4,601.26,2044.28,0.15,346.87,"Online Payment"
"TXN-00001006","2024-08-20","ShopEase","Raleigh","North Carolina","South","Home Office","Groceries","Dairy",4,289.5,1158.0,0.0,186.16,"Credit Card"
"TXN-00004899","2025-06-01","ShopEase","Atlanta","Georgia","South","Corporate","Clothing","Men",5,659.91,3299.55,0.0,588.72,"Bank Transfer"
"TXN-00004707","2025-05-18","Metro Store","Grand Rapids","Michigan","Central","Home Office","Clothing","Men",1,807.97,807.97,0.0,240.5,"Bank Transfer"
"TXN-00000523","2024-07-16","Metro Store","Buffalo","New York","East","Home Office","Clothing","Men",4,678.68,2714.72,0.0,486.89,"Credit Card"
"TXN-00003712","2025-03-05","QuickBuy","Chicago","Illinois","Central","Consumer","Groceries","Snacks",3,891.91,2675.73,0.0,306.4,"Credit Card"
"TXN-00000010","2024-06-09","Metro Store","Worcester","Massachusetts","East","Consumer","Groceries","Fruits",6,604.02,3624.12,0.0,730.95,"Credit Card"
"TXN-00004720","2025-05-19","QuickBuy","Charlotte","North Carolina","South","Consumer","Home & Kitchen","Utensils",5,489.21,2201.44,0.1,400.46,"Online Payment"
"TXN-00000972","2024-08-17","ValueHub","Charlotte","North Carolina","South","Home Office","Electronics","Appliances",6,714.18,4070.83,0.05,505.94,"Online Payment"
"TXN-00004275","2025-04-18","Urban Mart","San Francisco","California","West","Corporate","Groceries","Vegetables",6,811.95,4140.95,0.15,813.89,"Credit Card"
"TXN-00001074","2024-08-25","ValueHub","Boston","Massachusetts","East","Consumer","Electronics","Accessories",4,922.06,3319.42,0.1,474.83,"Online Payment"
"TXN-00002614","2024-12-16","ValueHub","Seattle","Washington","West","Corporate","Electronics","Phones",1,486.04,413.13,0.15,82.91,"Cash"
"TXN-00003887","2025-03-20","QuickBuy","Dallas","Texas","Central","Corporate","Groceries","Vegetables",6,705.21,3385.01,0.2,890.13,"Cash"
"TXN-00001462","2024-09-23","Metro Store","Miami","Florida","South","Home Office","Groceries","Dairy",6,269.11,1533.93,0.05,368.2,"Cash"
"TXN-00000850","2024-08-09","ShopEase","Miami","Florida","South","Home Office","Electronics","Appliances",10,592.61,5037.19,0.15,791.33,"Credit Card"
"TXN-00003869","2025-03-19","ShopEase","Raleigh","North Carolina","South","Home Office","Electronics","Phones",3,736.03,2208.09,0.0,400.47,"Online Payment"
"TXN-00003752","2025-03-09","ValueHub","Raleigh","North Carolina","South","Corporate","Electronics","Accessories",2,701.83,1263.29,0.1,149.43,"Credit Card"
"TXN-00003368","2025-02-07","Metro Store","Philadelphia","Pennsylvania","East","Home Office","Clothing","Women",3,996.24,2540.41,0.15,561.78,"Cash"
"TXN-00001349","2024-09-16","ValueHub","Buffalo","New York","East","Corporate","Clothing","Men",6,996.24,5080.82,0.15,943.09,"Online Payment"
"TXN-00002638","2024-12-18","Metro Store","Grand Rapids","Michigan","Central","Home Office","Clothing","Women",8,81.57,554.68,0.15,69.69,"Cash"
"TXN-00003122","2025-01-21","ShopEase","Detroit","Michigan","Central","Consumer","Clothing","Women",7,168.44,1061.17,0.1,145.53,"Cash"
"TXN-00003941","2025-03-24","Urban Mart","Atlanta","Georgia","South","Corporate","Groceries","Fruits",7,606.11,4030.63,0.05,794.76,"Bank Transfer"
"TXN-00000037","2024-06-11","ValueHub","Grand Rapids","Michigan","Central","Home Office","Clothing","Kids",5,358.67,1434.68,0.2,224.38,"Bank Transfer"
"TXN-00004653","2025-05-15","ShopEase","Dallas","Texas","Central","Home Office","Electronics","Phones",8,351.47,2249.41,0.2,529.99,"Bank Transfer"
"TXN-00001840","2024-10-19","Urban Mart","Chicago","Illinois","Central","Consumer","Home & Kitchen","Utensils",1,728.48,692.06,0.05,91.25,"Credit Card"
